"","bill.number","bill.sponsorID","bill.cosponsorID","bill.lp"
"925","08.3427","3878","1159",48
"926","08.3427","3878","449",48
"927","08.3427","3878","526",48
"928","08.3427","3878","321",48
"929","08.3427","3878","304",48
"930","08.3427","3878","3910",48
"931","08.3427","3878","26",48
"932","08.3427","3878","3870",48
"933","08.3358","76","3893",48
"934","08.3358","76","3829",48
"935","08.3358","76","3923",48
"936","08.3358","76","3833",48
"937","08.3358","76","359",48
"938","08.3358","76","1155",48
"939","08.3358","76","3899",48
"940","08.3358","76","348",48
"941","08.3358","76","806",48
"942","08.3358","76","1065",48
"943","08.3358","76","3908",48
"944","08.3373","1120","405",48
"945","08.3373","1120","3899",48
"946","08.3373","1120","360",48
"947","08.3373","1120","3923",48
"948","08.3373","1120","358",48
"949","08.3373","1120","499",48
"950","08.3373","1120","350",48
"951","08.3373","1120","3865",48
"952","08.3373","1120","3830",48
"953","08.3373","1120","465",48
"954","08.3373","1120","3833",48
"955","08.3373","1120","504",48
"956","08.3373","1120","487",48
"957","08.3373","1120","3894",48
"958","08.3256","3869","806",48
"959","08.3256","3869","1106",48
"960","08.3256","3869","3882",48
"961","08.3256","3869","395",48
"962","08.3256","3869","1138",48
"963","08.3256","3869","390",48
"964","08.3256","3869","3893",48
"965","08.3256","3869","3889",48
"966","08.3256","3869","359",48
"967","08.3256","3869","3833",48
"968","08.3256","3869","3881",48
"969","08.3256","3869","3924",48
"970","08.3256","3869","348",48
"971","08.3256","3869","1156",48
"972","08.3256","3869","3931",48
"973","08.3256","3869","1150",48
"974","08.3256","3869","1318",48
"975","08.3256","3869","3913",48
"976","08.3256","3869","1343",48
"977","08.3256","3869","1129",48
"978","08.3256","3869","241",48
"979","08.3256","3869","3908",48
"980","08.3256","3869","97",48
"981","08.3256","3869","1131",48
"982","08.3256","3869","1147",48
"983","08.3256","3869","1158",48
"984","08.3256","3869","1065",48
"985","08.3256","3869","3907",48
"986","08.3256","3869","358",48
"987","08.3256","3869","1293",48
"988","08.3256","3869","3830",48
"989","08.3256","3869","3897",48
"990","08.3256","3869","724",48
"991","08.3578","3906","1337",48
"992","08.3578","3906","797",48
"993","08.3578","3906","1104",48
"994","08.3578","3906","472",48
"995","08.3578","3906","489",48
"996","08.3597","1065","3903",48
"997","08.3597","1065","1155",48
"998","08.3597","1065","3923",48
"999","08.3597","1065","797",48
"1000","08.3597","1065","3905",48
"1001","08.3597","1065","3893",48
"1002","08.3597","1065","3899",48
"1003","08.3597","1065","3908",48
"1004","08.3597","1065","3894",48
"1005","08.3597","1065","1158",48
"1006","08.3597","1065","3888",48
"1007","08.3597","1065","3897",48
"1008","08.3597","1065","349",48
"1009","08.3597","1065","105",48
"1010","08.3597","1065","3999",48
"1011","08.3597","1065","3924",48
"1012","08.3597","1065","1110",48
"1013","08.3597","1065","3931",48
"1014","08.3597","1065","241",48
"1015","08.3597","1065","1267",48
"1016","08.3597","1065","348",48
"1017","08.3597","1065","449",48
"1018","08.3597","1065","1289",48
"1019","08.3597","1065","3907",48
"1020","08.3597","1065","3913",48
"1021","08.3597","1065","464",48
"1022","08.3597","1065","3885",48
"1023","08.3597","1065","76",48
"1024","08.3597","1065","1279",48
"1025","08.3597","1065","1293",48
"1026","08.3597","1065","1318",48
"1027","08.3597","1065","3881",48
"1028","08.3597","1065","1138",48
"1029","08.3597","1065","504",48
"1030","08.3597","1065","1156",48
"1031","08.3597","1065","3869",48
"1032","08.3341","1267","464",48
"1033","08.3341","1267","358",48
"1034","08.3341","1267","3891",48
"1035","08.3341","1267","348",48
"1036","08.3341","1267","3903",48
"1037","08.3341","1267","3830",48
"1038","08.3341","1267","3894",48
"1039","08.3341","1267","390",48
"1040","08.3341","1267","3829",48
"1041","08.3341","1267","1279",48
"1042","08.3341","1267","1129",48
"1043","08.3341","1267","504",48
"1044","08.3341","1267","3865",48
"1045","08.3341","1267","3899",48
"1046","08.3341","1267","1156",48
"1047","08.3341","1267","3833",48
"1048","08.3341","1267","3923",48
"1049","08.3341","1267","395",48
"1050","08.3341","1267","349",48
"1051","08.3613","1158","3877",48
"1052","08.3613","1158","3868",48
"1053","08.3613","1158","350",48
"1054","08.3613","1158","1065",48
"1055","08.3635","1293","305",48
"1056","08.3635","1293","1158",48
"1057","08.3635","1293","3908",48
"1058","08.3635","1293","241",48
"1059","08.3635","1293","349",48
"1060","08.3635","1293","1155",48
"1061","08.3635","1293","3889",48
"1062","08.3635","1293","3913",48
"1063","08.3635","1293","1065",48
"1064","08.3635","1293","1318",48
"1065","08.3635","1293","3907",48
"1066","08.3635","1293","3999",48
"1067","08.3635","1293","3833",48
"1068","08.3635","1293","359",48
"1069","08.3635","1293","1147",48
"1070","08.3635","1293","3893",48
"1071","08.3324","487","522",48
"1072","08.3324","487","464",48
"1073","08.3324","487","395",48
"1074","08.3324","487","1131",48
"1075","08.3420","15","506",48
"1076","08.3420","15","3886",48
"1077","08.3420","15","3901",48
"1078","08.3420","15","452",48
"1079","08.3420","15","3875",48
"1080","08.3420","15","1129",48
"1081","08.3420","15","91",48
"1082","08.3420","15","1111",48
"1083","08.3420","15","26",48
"1084","08.3420","15","28",48
"1085","08.3420","15","1142",48
"1086","08.3420","15","489",48
"1087","08.3420","15","3906",48
"1088","08.3420","15","1144",48
"1089","08.3420","15","487",48
"1090","08.3420","15","404",48
"1091","08.3420","15","405",48
"1092","08.3420","15","1130",48
"1093","08.3420","15","146",48
"1094","08.3420","15","3904",48
"1095","08.3420","15","3892",48
"1096","08.3420","15","1346",48
"1097","08.3420","15","476",48
"1098","08.3420","15","3885",48
"1099","08.3420","15","3877",48
"1100","08.3420","15","1294",48
"1101","08.3420","15","1139",48
"1102","08.3420","15","3908",48
"1103","08.3420","15","3872",48
"1104","08.3420","15","473",48
"1105","08.3420","15","479",48
"1106","08.3420","15","151",48
"1107","08.3420","15","3870",48
"1108","08.3420","15","450",48
"1109","08.3420","15","1127",48
"1110","08.3420","15","3909",48
"1111","08.3420","15","463",48
"1112","08.3420","15","1159",48
"1113","08.3420","15","3867",48
"1114","08.3420","15","478",48
"1115","08.3420","15","3912",48
"1116","08.3420","15","140",48
"1117","08.3420","15","1123",48
"1118","08.3420","15","1138",48
"1119","08.3420","15","3878",48
"1120","08.3420","15","465",48
"1121","08.3420","15","1337",48
"1122","08.3420","15","1135",48
"1123","08.3420","15","3884",48
"1124","08.3420","15","3876",48
"1125","08.3420","15","1343",48
"1126","08.3420","15","268",48
"1127","08.3420","15","496",48
"1128","08.3420","15","1109",48
"1129","08.3420","15","1113",48
"1130","08.3420","15","1126",48
"1131","08.3420","15","1145",48
"1132","08.3420","15","330",48
"1133","08.3420","15","522",48
"1134","08.3420","15","1119",48
"1135","08.3420","15","1141",48
"1136","08.3420","15","361",48
"1137","08.3420","15","542",48
"1138","08.3420","15","490",48
"1139","08.3420","15","321",48
"1140","08.3420","15","3880",48
"1141","08.3420","15","1106",48
"1142","08.3420","15","1103",48
"1143","08.3420","15","470",48
"1144","08.3420","15","273",48
"1145","08.3420","15","820",48
"1146","08.3420","15","1125",48
"1147","08.3420","15","3922",48
"1148","08.3420","15","3902",48
"1149","08.3420","15","1336",48
"1150","08.3420","15","1105",48
"1151","08.3420","15","823",48
"1152","08.3420","15","1104",48
"1153","08.3420","15","3874",48
"1154","08.3420","15","1117",48
"1155","08.3420","15","1289",48
"1156","08.3420","15","105",48
"1157","08.3420","15","1137",48
"1158","08.3420","15","336",48
"1159","08.3420","15","1108",48
"1160","08.3420","15","395",48
"1161","08.3420","15","511",48
"1162","08.3420","15","304",48
"1163","08.3420","15","3883",48
"1164","08.3420","15","1143",48
"1165","08.3420","15","3905",48
"1166","08.3420","15","3890",48
"1167","08.3420","15","3910",48
"1168","08.3420","15","1233",48
"1169","08.3420","15","519",48
"1170","08.3420","15","1115",48
"1171","08.3420","15","460",48
"1172","08.3420","15","214",48
"1173","08.3420","15","514",48
"1174","08.3420","15","520",48
"1175","08.3420","15","455",48
"1176","08.3420","15","3931",48
"1177","08.3420","15","3873",48
"1178","08.3420","15","526",48
"1179","08.3420","15","319",48
"1180","08.3420","15","500",48
"1181","08.3420","15","502",48
"1182","08.3420","15","472",48
"1183","08.3363","97","3829",48
"1184","08.3363","97","1065",48
"1185","08.3363","97","3865",48
"1186","08.3363","97","305",48
"1187","08.3363","97","1120",48
"1188","08.3363","97","390",48
"1189","08.3363","97","407",48
"1190","08.3363","97","3877",48
"1191","08.3363","97","498",48
"1192","08.3363","97","3889",48
"1193","08.3363","97","1156",48
"1194","08.3363","97","465",48
"1195","08.3363","97","1122",48
"1196","08.3334","1117","1108",48
"1197","08.3334","1117","3867",48
"1198","08.3334","1117","3922",48
"1199","08.3334","1117","3884",48
"1200","08.3334","1117","330",48
"1201","08.3334","1117","305",48
"1202","08.3334","1117","1126",48
"1203","08.3334","1117","1124",48
"1204","08.3334","1117","1123",48
"1205","08.3334","1117","1288",48
"1206","08.3334","1117","3912",48
"1207","08.3334","1117","1103",48
"1208","08.3334","1117","3872",48
"1209","08.3334","1117","15",48
"1210","08.3334","1117","1119",48
"1211","08.3334","1117","463",48
"1212","08.3334","1117","3888",48
"1213","08.3334","1117","1144",48
"1214","08.3334","1117","3890",48
"1215","08.3551","1279","1155",48
"1216","08.3551","1279","1131",48
"1217","08.3551","1279","3828",48
"1218","08.3551","1279","350",48
"1219","08.3551","1279","3911",48
"1220","08.3551","1279","76",48
"1221","08.3551","1279","3889",48
"1222","08.3551","1279","3923",48
"1223","08.3551","1279","1110",48
"1224","08.3551","1279","3888",48
"1225","08.3551","1279","348",48
"1226","08.3551","1279","358",48
"1227","08.3551","1279","395",48
"1228","08.3551","1279","3999",48
"1229","08.3551","1279","463",48
"1230","08.3551","1279","3893",48
"1231","08.3551","1279","1346",48
"1232","08.3551","1279","1318",48
"1233","08.3551","1279","435",48
"1234","08.3551","1279","3865",48
"1235","08.3551","1279","522",48
"1236","08.3551","1279","3912",48
"1237","08.3551","1279","1120",48
"1238","08.3551","1279","1117",48
"1239","08.3551","1279","504",48
"1240","08.3551","1279","1152",48
"1241","08.3551","1279","3886",48
"1242","08.3551","1279","3833",48
"1243","08.3551","1279","359",48
"1244","08.3551","1279","1267",48
"1245","08.3551","1279","499",48
"1246","08.3551","1279","3907",48
"1247","08.3551","1279","724",48
"1248","08.3484","390","504",48
"1249","08.3484","390","3911",48
"1250","08.3484","390","3903",48
"1251","08.3484","390","499",48
"1252","08.3484","390","3894",48
"1253","08.3484","390","1279",48
"1254","08.3484","390","1129",48
"1255","08.3484","390","3899",48
"1256","08.3484","390","3833",48
"1257","08.3484","390","464",48
"1258","08.3484","390","405",48
"1259","08.3338","3881","504",48
"1260","08.3338","3881","390",48
"1261","08.3338","3881","522",48
"1262","08.3338","3881","1131",48
"1263","08.3338","3881","76",48
"1264","08.3338","3881","3865",48
"1265","08.3338","3881","345",48
"1266","08.3338","3881","1158",48
"1267","08.3338","3881","3931",48
"1268","08.3338","3881","94",48
"1269","08.3338","3881","464",48
"1270","08.3338","3881","3833",48
"1271","08.3338","3881","1129",48
"1272","08.3338","3881","3882",48
"1273","08.3338","3881","3911",48
"1274","08.3338","3881","1279",48
"1275","08.3338","3881","3889",48
"1276","08.3338","3881","140",48
"1277","08.3338","3881","350",48
"1278","08.3338","3881","1122",48
"1279","08.3338","3881","3830",48
"1280","08.3338","3881","359",48
"1281","08.3338","3881","1267",48
"1282","08.3338","3881","806",48
"1283","08.3338","3881","797",48
"1284","08.3338","3881","823",48
"1285","08.3338","3881","3924",48
"1286","08.3338","3881","358",48
"1287","08.3338","3881","395",48
"1288","08.3338","3881","348",48
"1289","08.3338","3881","1143",48
"1290","08.3338","3881","1147",48
"1291","08.3338","3881","1138",48
"1292","08.3338","3881","1112",48
"1293","08.3338","3881","487",48
"1294","08.3338","3881","1295",48
"1295","08.3338","3881","3893",48
"1296","08.3338","3881","105",48
"1297","08.3338","3881","3913",48
"1298","08.3338","3881","3869",48
"1299","08.3338","3881","3897",48
"1300","08.3338","3881","724",48
"1301","08.3338","3881","1293",48
"1302","08.3338","3881","407",48
"1303","08.3338","3881","449",48
"1304","08.3338","3881","3899",48
"1305","08.3338","3881","1155",48
"1306","08.3338","3881","3907",48
"1307","08.3338","3881","3908",48
"1308","08.3338","3881","1318",48
"1309","08.3338","3881","1065",48
"1310","08.3338","3881","472",48
"1311","08.3338","3881","1110",48
"1312","08.3338","3881","405",48
"1313","08.3222","1122","3883",48
"1314","08.3222","1122","449",48
"1315","08.3222","1122","3868",48
"1316","08.3222","1122","797",48
"1317","08.3679","1106","450",48
"1318","08.3679","1106","1288",48
"1319","08.3679","1106","1133",48
"1320","08.3679","1106","3874",48
"1321","08.3679","1106","1071",48
"1322","08.3679","1106","3906",48
"1323","08.3223","3897","3912",48
"1324","08.3223","3897","502",48
"1325","08.3223","3897","806",48
"1326","08.3223","3897","3881",48
"1327","08.3223","3897","449",48
"1328","08.3223","3897","1295",48
"1329","08.3223","3897","797",48
"1330","08.3223","3897","1138",48
"1331","08.3223","3897","3931",48
"1332","08.3223","3897","3889",48
"1333","08.3223","3897","3910",48
"1334","08.3223","3897","3904",48
"1335","08.3223","3897","1288",48
"1336","08.3395","3906","214",48
"1337","08.3395","3906","1127",48
"1338","08.3395","3906","450",48
"1339","08.3395","3906","1142",48
"1340","08.3395","3906","304",48
"1341","08.3395","3906","3878",48
"1342","08.3395","3906","26",48
"1343","08.3395","3906","273",48
"1344","08.3395","3906","1126",48
"1345","08.3395","3906","1288",48
"1346","08.3395","3906","1122",48
"1347","08.3395","3906","3884",48
"1348","08.3395","3906","1109",48
"1349","08.3395","3906","330",48
"1350","08.3395","3906","797",48
"1351","08.3395","3906","1130",48
"1352","08.3395","3906","520",48
"1353","08.3395","3906","3904",48
"1354","08.3395","3906","146",48
"1355","08.3395","3906","15",48
"1356","08.3395","3906","526",48
"1357","08.3395","3906","3871",48
"1358","08.3395","3906","3868",48
"1359","08.3610","1119","460",48
"1360","08.3610","1119","1141",48
"1361","08.3610","1119","1346",48
"1362","08.3610","1119","463",48
"1363","08.3610","1119","1113",48
"1364","08.3610","1119","321",48
"1365","08.3610","1119","151",48
"1366","08.3610","1119","520",48
"1367","08.3610","1119","3875",48
"1368","08.3610","1119","1118",48
"1369","08.3610","1119","1126",48
"1370","08.3610","1119","1122",48
"1371","08.3610","1119","1137",48
"1372","08.3610","1119","1139",48
"1373","08.3610","1119","304",48
"1374","08.3610","1119","3884",48
"1375","08.3623","336","500",48
"1376","08.3623","336","3909",48
"1377","08.3623","336","449",48
"1378","08.3623","336","273",48
"1379","08.3623","336","3906",48
"1380","08.3623","336","3890",48
"1381","08.3623","336","3872",48
"1382","08.3623","336","1135",48
"1383","08.3623","336","151",48
"1384","08.3623","336","1337",48
"1385","08.3623","336","91",48
"1386","08.3623","336","214",48
"1387","08.3623","336","304",48
"1388","08.3623","336","390",48
"1389","08.3623","336","3880",48
"1390","08.3623","336","520",48
"1391","08.3623","336","470",48
"1392","08.3623","336","3913",48
"1393","08.3623","336","450",48
"1394","08.3623","336","1127",48
